,Belgium,France,Germany,Italy,Netherlands,Portugal,Spain,Sweden,Switzerland,United States,Brazil,South Korea
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.009940357852882704,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.008143322475570033,0.0,0.0,0.0,0.006122448979591836,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.006218905472636816,0.002232142857142857,0.0,0.0,0.006230529595015576,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.01251303441084463,0.003115264797507788,0.0,0.0,0.00468384074941452,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.01762114537444934,0.003821656050955414,0.0,0.0,0.006244424620874219,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.016985138004246284,0.0058823529411764705,0.0,0.0,0.008094186902133923,0.0,0.003436426116838488,0.0
