date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2019-12-31,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-01,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-02,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-03,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-04,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-05,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-06,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-07,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-08,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-09,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-10,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-11,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-12,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-13,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-14,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-15,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-16,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-17,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-18,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-19,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,3.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-20,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,3.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-21,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,6.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-22,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,17.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-23,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,17.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-24,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,26.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-25,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,41.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-26,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,56.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-27,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,81.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-28,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,106.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-29,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,132.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-30,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,170.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-01-31,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,213.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-01,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,259.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-02,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,304.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-03,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,361.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-04,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,426.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-05,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,492.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-06,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,564.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-07,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,637.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
